ихачо,2
увзабешшехьа,2
ондадаьхад,1
керамашка,3
тӏайийттача,2
эшадаьд,3
ийшача-м,2
дӏатаӏ,2
хьокхалулга,4
Юкъерадаккхар,2
цхьаццагӏчарех,2
даьра-дадара,3
къамах-м,2
хьокхаденнадац,2
Хамсатаи,2
пӏендаш,2
дӏахьаха,2
ӏоухаргбоацаш,2
Турлучни,2
Хьамсатар,1
хоадоргаш,2
хоадоргех,2
къовзткъе,3
Зоврбек,6
Мухарбеко,2
могийтаргда,2
Зоврбеко,4
Викъо,2
Розайгахьа,2
щиъ,1
яьннаргаш,2
чакхбаьха,2
юхадийтта,2
малхадаьккха,3
Розари,2
Мухарбекари,2
зулла,2
магӏаваьлча,2
сехьвала,2
ӏолестача,2
Джумида,2
говр-вордах,2
тӏолхи-молхи,14
Жумидах,2
барзкъилг,2
Жумида,24
дӏаиййора,2
дӏалойяхь,2
саькъаз,3
Гучабаьннарашта,2
фуашца,2
Жумид,10
ӏотӏакхачалехь,2
эстешца,2
Мухарбекага,3
кийчбелахь,2
хьастамаш-м,2
хьааьннадолаш,2
аравалларца,2
гӏирс-м,3
милъӏа,2
зӏокарг,3
Зоврбико,3
Лидифайца,2
корзагӏъяьккхача,2
Фадимангахьа,2
къамьл,3
согахьара-м,2
шелалу,2
хьайоалаерг,2
Уйтӏара,2
кере,2
кхоачийтаргйолаш,2
Розайца,2
хотталургьяр,2
Кӏодаь,2
тӏехьтохамо,1
Хамсатаца,2
кхувшйоагӏаш,2
лочкъадацар,2
кӏоаргбеннабар,2
баӏ,2
Тӏолхе-молхе,8
гучавоацаш,2
Малышкайна,2
Малышка,2
Малашки,4
Тӏолхи-молхии,2
Фа,2
лелю,2
юхаер,1
заяр,1
ира-м,2
ӏомабер,2
ховргаш,2
Сорта,2
пряник,4
Мухарбекагахьа,2
дӏаекъал,2
Тӏолхи-молхена,4
отдашь,2
тӏолхилгех,2
ахкаргаши,2
лекхаргаши,2
баьхабецаре,2
бахаро,2
Альхьамдулилляхь,2
котдаларах,3
хьаьга,2
гаьнайоаккхаш,2
Розар,4
малхадаьха,2
чухье-м,2
хийтадацар,1
Зоврбека,6
дарраша,2
дегаь-м,2
чуӏераш,2
алсамах,2
тӏаерзайича,2
къайлавоалилга,2
хьалъайделга,2
леткъараш,2
Мангалга,2
Зоврбеки,2
гӏажий,2
Жамботанаькъан,2
Жарейдат,11
хазарца,2
Зоврбекеца,2
дӏахийра,2
Гӏажаш-м,2
Жарейдатар,2
ле-лаю,1
йоалаелгах,2
бергхургба,2
сихвеннилга,2
Жамботанаькъанах,2
дӏакхетийта,2
зӏамагӏашца,2
йоалаергйоацилга,2
бовлилга,2
вӏаштаотта,2
ӏочусеттача,2
хийттачох,3
къоагабеш,2
Улг-гӏанда,1
гӏоргӏингаца,1
чохта,1
чопо,1
гӏоргӏинг,1
хьокхадора,2
бӏарингах,1
ловжо,1
йоагӏий-хьогӏ,1
дахьаций,1
Гошмоахо,4
хезаяр,2
Набисто,6
вӏашкадоаладе,1
чӏоагӏдергдац,1
ӏоессача,1
Чудутий,1
боссабалцца,1
хьак-хашто,1
Набиста,22
Дикалла-м,1
дехкаденнача,1
низт-къало,1
Нибистага,1
готтадир,1
даьрей,1
шархи,1
елхари,1
дагайоацаш,1
тховтилгах,1
Набистах,1
елхайир,1
качъихар,1
даӏингишкахьа,1
мар-нанна,2
Набистанна,1
Кхайкаяр,1
Захалашка-м,1
сатувсаш-м,1
алеи-ха-зеи,1
бӏаргагуялар,1
тӏехьайийтталга,1
човхадаьчоа,1
хьийхарра,1
шекарга,1
кхаьллабар,1
боллашехь-м,1
воӏилга,3
хьогалло,1
Псковски,1
Заьлмахо,3
аьшканца,1
хьийсте,2
Гошмоахи,2
Набисти,2
сатемага,1
чуйоаллашехь,1
Набистагахьа,1
Хьанифайи,1
цунни,1
вӏашкаоттадеча,1
лелаяьяр,1
Дагадахка,2
дехкевувла,1
тӏацал,2
тӏацали,1
кӏодаралла,1
шовданна,2
Юзаргйий-хьогӏ,1
юзе,1
кӏодарах,1
дӏакхаьлча,1
дизанзар,1
латтаргдар,1
Гошмоахарга,1
хьоахаданзар,1
дисадола,1
лотаделча,1
лаьцавоаллачо,1
лаьцаваьлла,1
бузабергба,1
чувийхав,1
тӏачӏоагӏдаь,1
верзаваьв,1
хьоахаваьв,2
Хьоахаварал,1
могаваьв,1
Георгес,1
Гошмоахага,1
соцаргьяр,1
таӏаргба,1
котбаьннаб,2
баьха-м,1
цецъяь-ккхача,1
гӏораллах,1
амнистен,1
дагадоаццачара,1
дага-доаццачара,1
хьокхаяла,1
кхаллацар,1
дӏакъастталца,1
дӏалебе,1
Набистага,1
михала,2
къайлабаьле,2
боагабаций-хьогӏ,2
тохкамеча,2
ийссех,2
дийцадаларе,2
шердергдар,2
дагадаллар,2
малх-м,3
хьарчанза,2
моллагӏачоа,2
юртахойх,5
Вӏалла-м,2
кӏаьдденнадий,3
Эгӏаздахад,2
Моазий,28
кхетадирий,2
дӏатардергда,2
ноанахой-м,2
Моазе-ца,2
Моазех,2
наькъахочох,2
хьакхашталли,2
Марзбикаца,4
эсалагӏабараш,2
балеяхьа,3
юртахочун,3
Марзбикага,7
наӏараши,2
Марзбиках,2
Саӏадалла,2
бисачарел,2
гучадоакх-кх,2
воагӏаргвоацаш-м,2
къизалло,3
тоӏая,1
яргьярий,2
халагӏавоалчун,2
захилг,2
мотташехь,2
гӏожалга,2
гаьнавоаккхаш,1
Марзбикагахьа,4
Жамботагахьа,2
Тсс-сс,2
дӏахойяхьа,2
Моазенеи,2
Марзбикаи,2
Жамботага,2
хоадергда,2
волчар-м,2
москалашта,2
Санет,6
Санета,24
Марза,8
лоаца-цӏи,1
ахкар,2
дӏахьокхаялийта,2
галигах,2
хьадастарца,2
ондоча,2
дӏаӏамаргда,2
дӏатиллача,2
кхелаьхьа,2
сискали-кӏодари,1
хьовзаргболаш,2
биззала,2
хьадулуш,2
дӏайоддашехь,2
нана-цӏенна,2
ӏемачоа,2
Санетарга,1
мархӏадоаллаш,3
Санетагахьа,2
Маки-машкиш,1
дердайначо,2
чугӏийртав,1
дӏачухьовз,1
дӏадийрзачча,1
тӏехьадахка,1
дутаргда-кх,1
тӏехьахьежаш-м,1
кашмашкахьа,1
дӏахьиддад,1
Цецбовла,1
дахадаларе,1
ф-р-р-р,2
цӏаихав,1
сибатал,1
хьогаргва,1
ӏалашбир,1
Аьрзен,1
Нана-Вир,1
Хьунхой,1
Хьалдир-кх,1
цӏенчу,1
цӏенало,1
урхено,1
духьалйийна,1
нийсъела,1
Махьмад-СаӏИда,1
Дизаддаькъала,1
гучадоаккхача,1
Хьалхалаьттачарех,1
ӏаддалХьамид,1
Сипсойна,1
Салтыкова-Щедрина,1
дукхадезийтара,1
доЙоазонхой,1
Новочеркасск,1
Донской,1
Шанявске,1
демократий,1
Добролюбова,1
Чернышевске,1
источникех,1
лохаргйола,1
февральски,3
группаши,1
отрядаши,1
Черсашкахьеи,2
Ркп,6
/б/,5
беднота,2
советско-партийни,1
Эссаца,1
группо,1
вӏашагӏкхийттачул,1
Наркомпрода,1
къахьийгарий,2
дӏадоладаьрий,1
елларий,1
тахкарашта,1
Эссах,1
июли,1
гулъянза,1
язйилехьа,1
язъяьй/,1
юкъекхувларах,1
тӏалоаттаяь,2
Габиев,1
Агсиго-Черный,3
вӏашагӏйоллари,2
йохари,2
Бицбеннараш,4
сотня,2
бдул,1
–Г,1
амид,1
–Си,1
псоевич,1
–Го,1
йгов,1
очерко,4
паргӏатонех,1
хьувзабар,1
духьалбийлар,1
диллацар,1
паргӏатонахи,1
дӏакхайкадаьча,1
очеркацара,1
фразеологически,1
обороташ,1
цӏияьккхача,1
юкъеяхийтар,1
буржуазно,1
Асланбекацеи,1
Гӏапурацеи,1
дегӏабар,1
хӏалакьяьча,2
корреспондентагара,1
псевдонима,1
художественно-публицистически,1
чӏоагӏдалалехь,1
дӏачакхдаккхара,1
бандаш,1
аракховсара,1
дегӏавенача,1
очеркаша,1
совъяьккхар,1
Краснодареи,1
Ростовеи,2
Беспросветный,1
кровь,2
Жан-Гирей,4
территоре,1
–Шерипов,1
Асланбекеи,1
Николаеи,1
Гӏапуреи,1
соратник,1
тӏемои,1
интервенцеси,1
юхаметтаоттабеш,1
боахамеи,1
административнии,1
Ахундова,1
здане,1
делегатех,1
Къулбехьарчеи,1
Малхбоалехьарчеи,1
дневникови,1
сурташцеи,1
дарреи,1
председательски,1
бӏаргавайнеи,1
ладийгӏаи,1
национальнии,1
интернациональнии,1
позицешкара,1
юххьанце,1
редакцес,2
да-гавохарах,1
бакъволча,1
Краснова,1
Корнилова,1
Кубана,1
техникаца,1
комиссаралла,5
ураовттабара,1
контрреволюце,2
гӏалгӏашеи,3
къахьегамхошеи,1
Бетала,1
Гастиев,1
Дьяков,1
сурт–сибаташ,1
дагабоханза,1
керт-керттерча,1
Ганецкийца,1
ӏаддал-Хьамиди,1
Сослановнаи,1
Ганецкийи,1
хьа-дайта,1
Кав-казе,2
ведующелла,1
облревкома,2
лоа-ман,2
вув-лаш,1
публи-цистически,1
лийннал-га,1
араяьнна-ча,1
съез-де,1
ура-оттадаьлга,1
пол-ковник,1
Об-Йоазонхой,1
щественно-политически,1
Гой-гов,2
вӏаштӏехьабаккхара,1
журналисташтеи,1
хьи-наре,1
Александровича,1
ре-дакце,1
Росто-ве,1
арайийллар,1
пове-сти,1
каь-хата,1
прав-лене,1
кепато-хаш,1
Ти-хонов,1
Миха-ил,1
Пасынков,1
йоазон-хошца,1
Се-рафимовичаца,1
ле-ладаро,1
Тифли-се,1
журналаши,1
хьа-хулаш,1
про-изведенеши,1
бацочо,1
белгалдечча,1
цова,1
тушинцаш,1
де-задаларца,1
моцагӏа–моцагӏа,1
Джайрахӏареи,1
Мецк-халареи,1
лоамарой-фаьппий,1
Джайрахӏ,1
Фуртоуг,1
Лаьжги,1
Фарнаоз,1
чак-хвоал,1
Ира-клий,1
Еркал-паччахь,1
ӏойилларал,1
пирсаьнех,1
летарах,1
сий-деш,1
сак-хетам,1
тӏаийзаб,1
бацо,1
Давидович,7
до-ладеннача,1
даьво-шас,1
довза-ра,1
академикаца,1
Броссеца,1
грамматикан,1
граммати-ка,1
Эр-сий-бацой,1
Броссес,1
линг-вистага,1
академикага,1
Шифнерга,1
Шифнера,1
характеристика,1
структурах,1
де-задалийтар,1
Вайденбаума,1
Тушете,1
Цовски,1
общинай,1
Алвани,1
Абуйоазонхой,1
коллеж-ски,2
регистратор,1
Тушино-Пшаво-Хевсурски,1
окружной,1
Ширакски,1
при-став,1
лезгинашцеи,1
ди-дойцашцеи,1
Станислава,1
Аннай,1
асессора,1
Земо-Алвани,1
Цискаровца,1
Иосифович,1
Ганиш,1
Тушети,1
Газелойи,5
тохаболийташ,2
Газело,9
хьалкхе-яьй,1
кхе-лехь,1
беттаболийтар,1
веза-венна,1
акхарци-га,1
ӏунга,2
хувцалургбоацаш,1
бӏаргайоврга,1
Газелой,5
гаргар-ча,1
дӏахайтарал,1
ловргдо-ацандаь,1
Газелос,3
ӏочудетталуча,1
Газе-ло,2
ловза-беш,1
гӏоздийнача,1
ло-амарча,1
хиннавий-теш,1
тувлавеннав-хьогӏ,1
тувлавеннавац,1
бехачунна,1
кӏалвиссачунна,1
кий-ча,1
ла-таш,1
тулаю,1
Газелойна,1
йиссайий-теш,1
бахкийтарах,1
ялхайт-та,1
дӏакхайкадаь,2
нийсвенначунна,1
кхоачашхиларах,1
вокхан-на,1
дага-лаьца,1
гаьзан,1
гӏадйода,2
бӏаргагургхиларо,1
бӏарахьежарах,2
шекйоал,1
езалургьяц,1
езалург,1
Газелойга,1
Сур-хай,1
Шете,1
цӏавалца,1
Га-зело,1
цӏокъа-ломаца,2
бий-на,1
бийна-ча,1
Раьзавоаццашо,1
от-тайийя,1
ӏумар-ӏаьлийга,1
йист-хила,2
ялайоаллача,1
шелдала,1
Сурхайс,1
лаьт-теи,1
зуламхочунна,1
жеца-ра,1
Газе-лойна,1
доагӏачох,1
хьожабийя,1
арабоаккхаш,2
шалтанна,1
къухи,1
маьж-диге,1
маьхкарийи,1
корабаьчча,2
Газелои,3
дӏадоллац,1
гайдолг,2
гайдолгашта,2
Преданена,1
вувце,1
Махьмудеи,2
еннилга,1
Шама-ла,2
Газелохи,1
ӏумар-ӏаьлехи,1
даьнна-ча,2
гайдолгашка,1
символаца,1
компо-зици,1
дешхьал-хе,1
Давидо-вича,1
произ-ведени,2
дувцаргдолчох,1
Шарой-Юртарча,1
Махьам-Хана,2
наӏиба,1
Алдама,3
Ашаки,1
бацойи,3
хазалехь,1
бахалехь,1
векха,1
керттерача,1
ту-гаш,1
даьдаьна,1
Ашак,3
чов-наш,1
диц-лу,1
Ашака,2
кхо-ачашдечарех,1
оттийтачул,1
Алдам,2
наӏиб,2
Мачи,1
Маче,2
Ламзурас,1
Армене,1
Ашакиянц,1
вак-кха,1
юхаметтаоттаергья,1
юкъеихачарех,1
Махьам–Хан,1
гай-долгаш,1
Газе-лойи,1
лоат-табарах,1
белгалдаь-ккхад,1
дӏадоладаьчарех,1
этнографа-кавказоведа,1
Боргӏахи,1
гӏаьбартий,2
Ахловахи,1
техий,1
вари-антех,1
къаьнар-ча,1
легендай,1
романтическии,1
экзотическии,1
Фольклорно-романтически,1
цӏокъа-ломах,1
дӏаязъярал,1
юкъ-ейоалаяьй,1
дештӏехье,1
сув-наштеи,1
аьлаштеи,1
литературанеи,1
Сурхайи,1
Диклои,1
Шанакои,1
лелареи,1
историче-ски,1
лий-таб,1
Кахетех,1
персаьнех,2
Алвански,1
ци-гача,1
даьдий-хьогӏ,1
Цискаровеи,1
Иосифовича,1
Циска-ровеи,1
произведе-нешта,1
сийдарга,1
лакхдала,2
хьаь-шех,1
ка-бинете,1
гӏадъухаргбацар,1
кура-сонтача,1
дӏабахал-хьай,1
тӏехьалелараш,2
ӏотоӏабарах,1
кортабетташи,1
лохагӏчарна,1
кура-сонтеи,1
цхьан-нена,1
цохи,1
яз-даь,1
кепатохаре,1
воккха-ча,1
арахецаре,1
хинний-те,1
дет-тале,1
къахьегамхочун,1
Ян-диев,1
де-шаца,1
боссийта,1
без-ама,1
Джемалдий,1
юххьан-царча,1
жов-хьараш,1
специаль-ность,1
под-готовительни,1
Джемалди-на,2
со-вбувлаш,1
пач-чахьалкхен,3
экзаменационни,1
вокхаргара,1
ӏойийшай,1
хурвоацалга,1
кепатоххашше,1
къаь-нара,2
дӏагойтара,1
дахкарал,1
йоагӏ-йоагӏаш,1
олицетворе-неш,1
бокъонца-ра,1
Керттер-ча,1
хал-къага,1
язъе-ча,1
кечалонех,2
белхамашта,1
цӏувзадеча,1
Семено-вич,1
Фаде-ев,1
вӏашагӏаветталуш,1
тар-жамхой,1
Со-юза,1
Павленкос,1
Джемалдинеи,1
радиочугӏолла,1
Хьаэ-царгъя,1
кхе-баьча,1
турпало,3
вохавалца,1
деналлца,1
язъийр,1
Сийлахь-бок-кха,1
Дже-малдина,1
эшора,1
оарцагӏбоахалга,1
ийшарех,2
дагалаттараш,1
кхоа-чашхилалехьа,1
велавайт,1
Велавайта,1
велавалийтав,2
велаволийт,1
Велавалийта,1
велийт,1
Велаве,1
Велийта,1
велаваьв,1
велийтав,1
вугийт,1
вигийтав,1
Вижийта,1
вижи,1
йтав,1
Воацауж,3
хьалхаръяраш,1
хьастацар,1
дехкеяьлча,1
дуталацар,1
силоса,2
кердагӏа,3
чуехкача,1
дагадохаргдацар,1
дагадайтадецаре,1
хьаувттадора,1
байбала,1
дагайоагӏача-м,1
йоакхочи,1
тӏеххьайолаелар,1
хийттавале,1
силосах,1
ӏумена,1
силос,1
могашбараш,1
кормоцехе,1
ваьллавар,1
дӏаболабайта,1
ферманна,1
совхозеи,1
кхоачашхиннарг,1
беттилга,1
гӏаръяь,1
сменаш,1
токарни,1
станока,3
резец,2
дӏаваха-м,1
чакхйо-аллаше,1
станокага-хьа,1
трикотаж-ни,1
проходной,1
дукхаезачох,1
дӏоагӏаца,1
цуча,1
дӏача,1
юха-верззаше,1
вицваннавац,1
станок,4
па-хашкаши,1
дӏакхувс,1
ве-зача,2
сменщика,1
хӏалакъераш,1
дӏатӏехйоалача,1
Пролетерча,1
подсобницеи,1
уборщицани,1
оттаргмичай,1
цецъ-яргмаярий,1
Зи-зашта,1
елха-м,3
сборщица,1
кхо-ачаергьяц,1
къаьна-ча,1
Нанел,1
табличка,1
леста-ду,1
Эгӏаваьчоа,1
даьша-м,1
эгӏаваьчох-м,1
Цхар,1
Царгъеттарг,1
Цӏайнашке,1
Цӏора,1
Цӏеркӏаьча,1
дӏабигачул,1
когахи,1
кулгахи,1
йоал-лаш,2
катехай,4
метр-м,3
Кхоъ-м,1
хилийта-м,1
яанзар,1
дӏалеларгва,2
ӏАжаш,1
тхьовсара,1
сехьагӏбараш-м,1
хиннаав,1
комаро,1
Эйсета,3
э-э-э,10
саготдайташ,1
дагадеха-м,1
дӏабожа,3
воагӏалаций,1
таръе-м,1
Соагӏпча,1
Наьсар-чу,1
ӏадсаламага,1
лоаллий,1
воагӏалац,2
меттелМерешков,1
моаскаш,1
наджах,2
кӏарцхалах,5
тоазуви,1
хьалхадувца,1
дукъа-оарц,1
Сихалло,1
оагӏонцеи,1
йоалкхам,1
Ахьмадхан,2
компетарца,1
сурташ-йоазонаш,1
Фзо,1
йистеяьха,1
вордах-м,1
стоп,1
поворот,1
габарит,1
эшаргъя,1
стопаш,1
габариташ,1
дедуля,1
Ахьмадхана,2
отстал,2
чуверзача,1
верзе-аьттига,1
дӏабожаш,1
селханен,2
сатам,1
Приора,1
автомобилаца,1
ди-дика,2
хьал-ди,1
лозаберех,1
деда,1
главный,3
Ударим,1
автолихачам,1
гужевым,1
пробегом,1
воловьей,1
упряжке,1
ворда-автомобиль,1
Ачалк-хий,1
лехкача,1
хулургвац,1
довна-деша,1
тоам-текъам,1
хьаьчале,1
салаш,1
шоагал,1
кхоачалургвац,1
хулалургва,1
хьалхадаьккхачо,1
Чӏимий,1
дӏахоахкаргда,1
юхагӏертай,1
тӏехьабахача,2
жа-мотт,1
дотагӏий,1
дӏакъастаргбацар,1
те-хай,1
кхе-тадича,1
Мехка-кхелага,1
ах-пхьена,1
хьалургболаш,1
могадергдий,1
ДувцарМагомедов,1
дӏакхухьаргья,1
Юсупои,1
Оха-м,1
могадайта,1
гулаеш,2
ӏомабаьчча,1
Дукхабезаргба,1
ӏулланца,1
Жамайг,2
Залес,1
Дахьажал-хьай,1
Маняйца,1
Лоаменга,1
Могадергда,1
кӏодилг-тукарг,1
тукарг-кӏодилг,1
кӏаьд-кхалинг,1
хьогарг,1
кхалкхи,1
тӏараска,1
ӏокӏалбала,1
Алал-дувцал,1
тувжа,1
хъох,1
гӏота,11
Заго,13
Чулоацамбаркинхоев,1
ТӏЕххара,1
БӏАьчче,1
Магӏас-шахьар,2
Сумайя,4
Махмуд-ӏаьлий,1
Мержоева,2
Маьл-хо,1
алма-заш,1
дӏохдала,1
кховса-денна,1
кӏалголла,1
дагга-ра,2
ӏочубоагӏача,1
гов-раца,1
Дӏадегӏача,1
ювсаенна,2
хозвенна,1
вагӏа-кх,1
хаьх-кача,1
тӏехьахьийдар,1
дизаргаБазоркин,1
кӏоаргагӏчахь,1
юхабаргболаш,2
хьак-хингашка,1
юхаийккха,1
Ос-ман,4
Гаддовлцца,1
гарскога,1
кхувсало-ра,1
до-къаде,1
мукъаваланзар,1
де-над,1
доаржа-даь,1
йоажаел-геи,1
лувчилгеи,1
ловзилгеи,1
воти-Хамберд,1
лушшехьа,1
во-хийтилга,1
хиллал-ца,1
Осма-нах,1
Велалучахь,1
Яхьъя,1
къоръӏа,7
къо-аламаши,1
баса-рашца,1
де-шара,2
циф-раш,1
цифраш,1
яланзар-кх,1
лугу,1
идут,1
косари,1
дий-шар,1
хьегаде,1
айяхь,8
тувладалар,1
дӏатӏагӏертар,1
байрак-хаш,1
Тапӏ,1
дагӏийсар,1
хьал-лакх,1
бӏохбелар,1
кхоссавалар,1
дутарг-м,1
дӏацакхеташ,1
къаьна-ра,2
жиж,4
во-лавелар,1
йи-йттаяц,1
морцар,1
тӏайиллача,1
цӏувзари,1
ннача,1
чӏоагӏъяьча,1
эгаеча,1
кхе-тийтацар,1
хьатӏайоагӏаргйола,1
кхоачийтача,1
Гу-рахьа,1
баллал,1
ва-харгва,2
лампилго,1
сийрдадоак-кхар,1
вал-лалца,2
хьу-жаре,1
тӏехьабисарашта,1
тӏахьожа,1
гучабувлача,1
сих-луча,1
эшаяйтаргйолаш,1
хьайбаш-теи,1
тӏаьн-кӏал,2
шела-ло,1
юх-хера,2
хьужаренна,2
хьатӏагуллуш,1
доаго,2
хьачуухача,1
хьалъйиза-яр,1
дӏахьекхаденна,1
Пеш-ка,1
хьакхихьача,1
йол-лаше,1
дӏохдалийтацар,1
дол-лаше,1
мутаӏалама,2
дӏохдешше,1
хоаттаргдолчоа,1
гӏийлла,3
дех-деххар,1
дӏадоладалалехьа,1
тӏехьардараш,1
де-шачо,1
бисмиллаш,1
тӏахьожаргда,1
Тӏехьадисараш,1
кӏалтӏадаьхе,1
каь-хаташ,1
йистошкара,3
мӏадаша,1
епар,1
Къоръӏашта,1
хозарг-доацаш,1
Хьалхадоак-кхачо,1
ӏомадечо,1
цунчунна,1
баьхкандаь,1
клоунех,1
дӏахьожашше,1
манежа,1
оагаялар,1
Нап-сат,3
го-нахьарча,1
бӏарахьежачо,1
до-лий,1
цӏабаьхкабац,1
Поповайца,1
кхе-тац,1
юхаметтаера,1
дӏадувшадешше,1
ду-хьалъяьнна,1
ира-за,1
нийслургбола,1
йодачеи-йоагӏачеи,1
хи-лацар,1
лерхӏар-м,1
Забо,1
Юсупкурскиев,1
хьалкхийнабар,1
Забой,1
интер-нате,1
хьа-хилар,1
Напса-тацара,1
кӏезигбеннилга-м,1
студентка-заочница,1
меттигел,1
ткъовран,1
босенаш-кара,1
худож-ника,1
гӏаддахарах,1
дӏакъайлабоалаш,1
хьакъестача,1
лепабора,1
лой-хьогӏ,1
къожа-беш,1
маьл-ха,1
сабарцеи,2
сома-яьлча,1
хьайолалушше,1
Напсатага,1
Дӏадоаккхалацар,1
кӏалхараяргья,1
хьалъайялийтацар,1
чудоалле,1
хозаргдолчеи,1
тӏакхоачаргволчеи,1
урагӏъюгаргья,1
Шамили,1
сийрдадалале-хьа,1
Напсатагахьа,2
Гӏоймарзар,1
бисаб-теш,1
лийцабола-теш,1
биса-м,2
боалабаьбарий,1
Напсатах,2
Миска-яӏ-кх,1
сийнъяьча,1
Напсатагара,1
догӏана,1
Малхбу-зехьара,1
хьаллехкача,1
гучабувлар,1
йӏоахъяьяр,1
урхаленах,1
ӏоетталора,1
чӏормадоахар,1
кӏалхараяла,1
хоза-хета,1
ӏогаьнайоаллаше,1
йист-те,1
кхазараш,1
ӏочуеннача,1
та-килг,1
дӏавохалургволаш,1
дусаргдоа-цаш,1
сел-ла,1
холах,3
хьаураэттача,1
ӏочухьувкхар,1
дуккха-за,1
ӏохьийкхачахьара,1
кхазарах,1
лелачахьа,1
урагӏъяхаяр,1
дӏахьажацар,2
кхоачашъяьяр,1
свидане,1
ук-хунга,1
садовре,1
ӏазаьр,2
ӏодоладала,1
ӏаӏенеи,1
Миновсенеи,1
юхайоагӏачул,1
йигарах,1
бахийтанзар,2
воацан-даь,1
Гӏоймарзий-наькъан,1
дӏаяьннилга,1
цхьак-кхе,1
Миновсии,1
Зали-мат,1
дӏачуяьккхача,1
хьатӏатоӏӏаяь,1
делхац,4
боах-калба,1
йодаяьраши,1
лувцараши,1
ел-хаш,1
За-лимат,1
Залиматага,1
сийса-ра,1
яйналгеи,1
юха-совцабе,1
боацилгеи,1
бол-хар,1
хан-на,1
бер-дех,1
ӏармхи,1
гул-беннабар,1
Залиматарцига,1
юхаяхийта,1
гул-бенначарех,1
тӏехьашкабовланзар,1
къо-астадергда,1
яргйо-ацалга,1
Бесланаи,1
шучийна,1
Мажитаи,1
зако-нах,1
дикагӏволча,1
шоферага,1
Ахьмега,1
Напсатеи,1
школа-интернате,1
клас-се,2
марацеи,1
лела-луш,2
кӏалтӏаювлар,1
са-тоссаш,2
тхоаш-та,2
хьаара-даьнна,1
ке-сах,1
Фетакен,1
чуувзар,2
камаьр-ша,2
йи-зача,2
буртилгаш,1
боаца-ча,1
гӏадилгаш,2
лекхийт,1
хоададинза,1
бузача,2
малханна,1
кӏордаергйоаца,1
ӏалауддин,2
гӏеттаю,1
хьалкхабарах,1
мукъадолча,1
ӏаькъан,1
верзари,1
цӏавахалехьа,1
ӏалауддинага,2
Ладувгӏашбагӏарашта,1
йоацил-га,2
гӏотах,1
тиг,1
Наьсар-Кертен,1
Экажакъонгий-Юрти,1
Наь-сар-Кертера,1
бедарках,1
дагӏа-м,1
масса-вола,1
дӏачууххача,2
хьерчачоа,1
тӏехьадаргда,1
ораш-аьлеш,1
ахий-та,1
ӏолерге,1
лочкъа-даь,1
йо-аккхача,1
тӏелг,1
эгӏаваьвийя,1
мол-ла,1
Тоаси,2
ккха,1
во-алла,1
йил-база,1
воагӏачарах,1
ког-кога,1
маьжди-га,1
Йилбазаца,1
кхераваь-м,1
къоарзадийя,1
лайз-зе,1
дий-цачох,1
шу-чан,1
аьлеш-ораш,1
ткъаьх-шовзткъа,1
етта-луш,1
хннначох,1
пинжако,1
мӏаьдъенна,1
ябакхий,1
йилбази,1
шуМуталиев,1
отделенан,1
рай-онера,1
тӏайолаеннача,1
къоаналга-хьа,1
хобадалар,1
шаьрлора,1
йӏаьхъяланзар,1
Совхо-за,1
лоалаяьча,1
яьшкаш-ка,1
хоздаьдарий,1
Кхычо-м,1
дӏаовттадар,1
ӏоадара,1
от-тадаьдар,1
яьш-каш,1
вӏашкаувза,1
хобадала,1
Дӏаьра,1
даьрашта-м,1
хьалтӏатехар,1
ӏадаьюкха,1
хьадоаккхача,1
заман-на,1
теар,2
хилий-тарна,1
пчеловод,1
даьннарг,1
Кӏайлагахьа,1
лоалаяь,1
нийлх-нийлха,1
яьшкай,1
тӏехка-тара,1
отделенерча,1
шоайдарашта,1
конторан,1
гидуаргий,1
кхув-ларгдолаш,1
воссаше,1
нокха-рашта,1
заказ,5
килограммага,2
лохлора,1
тӏасоцамий,1
тӏазца,1
кийчделча,1
дӏоахдаьча,1
нокхарамозаша,1
яьшкашка-м,2
зовна,1
сий-доацаш,1
тӏаувза,1
мозашца,1
зий-на,2
дӏехьашкахьара,1
са-лам,2
гӏоздоаккх,1
гӏоттабу,1
мо-зий,1
Акхарха,1
баьжа,1
Хьун-босашкара,1
бомбовоз,1
бовзарг-бар,1
дуттаро,1
ба-лам,1
хьувк-хаш,1
къоа-стабе,1
чоажаш,1
каше,1
дуаденна,1
дергдоа,1
ул-хий,1
варгволчоа,1
дӏайӏаьхйора,1
лоархӏаргьяц,2
тоӏор,1
гӏортаеш,1
дицдийя,1
ӏимерце,1
кхийна-нийсъенна,1
Сардала-м,1
денга-ра,1
кхорзар,1
бӏаргагучоа,1
Дагаялар,1
тӏехьада,1
Маремана,1
тӏахьежадеш,1
лаьттачунга,2
юкъеданза,1
тӏадувхадеш,1
кховра,1
Шубашцеи,1
бриллианташцеи,1
яхь-хьагӏ,1
езар-м,2
согаденна,1
сердалои,1
яйлу,1
дӏатӏадерз,1
ӏийжача,1
я-ӏ,1
гаргалонга,1
чкъаранна,1
дехкебала,1
салестараш,1
бӏехалла,1
Диканно,1
хьалъайле,1
кхетадергдацар,1
бе-башхо,2
Ше-шойх,1
келаш,1
гаьнаяллар,1
цӏеннаьнацара,1
качъенача,1
низткъале,2
цюрк,2
дӏайоацаш,1
хетийтаргда-хьогӏ,1
кирзача,1
